0.473484848484848	0.651515151515152	
0.434027777777778	0.708888888888889	
0.428082191780822	0.673835616438356	
0.434027777777778	0.652777777777778	
0.434027777777777	0.666666666666667	
0.446428571428572	0.642857142857142	
0.459558823529412	0.676470588235295	
0.473484848484848	0.651515151515151	
0.473484848484849	0.651515151515151	
0.473484848484849	0.651515151515153	
0.473484848484850	0.691515151515152	
0.496031746031745	0.682539682539683	
0.529661016949151	0.661016949152543	
0.548245614035088	0.649122807017543	
0.568181818181819	0.654545454545456	
0.568181818181819	0.672727272727272	
0.578703703703703	0.666666666666667	
0.400641025641025	0.663846153846155	
0.400641025641026	0.661025641025640	
0.428082191780822	0.657534246575343	
0.548245614035088	0.666666666666664	
0.578703703703701	0.666666666666664	
0.578703703703701	0.685185185185189	
0.600961538461543	0.673076923076922	
0.637755102040817	0.693877551020405	
0.744047619047622	0.642857142857149	
0.762195121951221	0.62536585365858	
0.416666666666666	0.639999999999999	
0.416666666665970	0.640000000000600	
0.480769230769231	0.646153846153844	
0.473484848484850	0.666666666666669	
0.480769230769231	0.676923076923078	
0.480769230769231	0.661538461538458	
0.400641025641026	0.641025641025640	
0.395569620253164	0.670886075949365	
0.390625000000000	0.650000000000000	
0.416666666666666	0.666666666666663	
0.411184210526318	0.657894736842106	
0.480769230769228	0.646153846153839	
0.480769230769228	0.661538461538460	
0.496031746031741	0.682539682539678	
0.578703703703710	0.685185185185192	
0.612745098039225	0.666666666666673	
0.637755102040811	0.653061224489791	
0.624999999999991	0.639999999999991	
